sent?,avoid?,user_id,date,count,username,country,influence1,influence2,influence3,none_DS dev,alt_name,chronology,count,date,x,y,country2,mentions mentioned,count
x,,2248417,2014-10-17 23:01:07,0,KaedekaShizuru,CN,Fycho,Nymph,,,,1131,0,2014,,,,,
x,,2495509,2014-10-19 11:40:45,0,TT Mouse,CN,yf_bmp,ProfessionalBox,jonathanlfj,,,1132,0,2014,,,,,
x,,2047666,2014-10-20 4:20:49,0,tomhet65,RU,La Cataline,TicClick,grumd,,,1133,0,2014,,,,,
x,,1913736,2014-10-21 2:00:55,0,theramdans,ID,tutuhaha,val0108,Frostmourne,,,1134,0,2014,,,,,
x,,3624692,2014-10-21 3:01:00,2,Pho,DE,Frostmourne,cRyo[iceeicee],,,,1135,2,2014,23312,611,,,
x,,2439822,2014-10-24 23:21:26,0,Rtyzen,SG,caren_sk,Skystar,handsome,,,1136,0,2014,,,,,
x,,568761,2014-10-28 1:40:45,0,[Mahua],CN,kiddly,eveless,val0108,,,1137,0,2014,,,,,
x,,2279351,2014-10-30 14:20:30,0,Janssen,MX,Saten,Lesjuh,Monstrata,,Atsuro,1138,0,2014,,,,,
x,,3621552,2014-10-29 0:20:44,2,Chaoslitz,HK,kiddly,,,,,1139,2,2014,,,,,
x,,260933,,0,Kurokami,HU,,,,,,1140,0,2014,,,,,
x,,3683084,2014-11-06 23:00:55,0,pandorawindy,CN,Damnae,alacat,Garven,,,1141,0,2014,,,,,
x,,3080783,2014-11-12 8:20:59,0,Pappy,PL,Monstrata,Bakari,Kuron-kun,,,1142,0,2014,,,,,
x,,1604016,,0,Setsurei,ID,,,,,,1143,0,2014,,,,,
x,,1947052,2014-11-14 4:41:06,0,Sakaue Nachi,CN,Guy,sjoy,Rizia,,,1144,0,2014,,,,,
x,hard,2260598,,0,Nickelony,PL,,,,,,1145,0,2014,,,,,
x,,3789302,2014-11-21 17:20:32,1,eINess,KR,Sonnyc,Rizia,IamKwaN,,,1146,1,2014,,,,,
x,,2407160,2014-11-23 4:41:20,12,appleeaterx,NL,Jounzan,Irie Miyuki,RLC,,,1147,12,2014,23572,1371,,,
x,,1990890,,0,Kaguya Hourain,GR,,,,,,1148,0,2014,,,,,
x,,329205,,0,[Hijiri Byakuren],CN,,,,,,1149,0,2014,,,,,
x,,337102,2014-11-28 23:03:55,1,Haruru,JP,Skystar,RLC,,,,1150,1,2014,23572,451,,,
x,,3144542,2014-11-29 2:42:04,3,fergas,RU,Sieg,Jounzan,Lan Wings,,,1151,3,2014,23572,751,,,
x,,1083407,2014-11-30 13:21:07,2,sionKotori,JP,fanzhen0019,ProfessionalBox,-kevincela-,,,1152,2,2014,,,,,
x,dead,3537738,2014-11-30 22:27:23,0,Moo-Chan,US,pishifat,HanzeR,CiiyusMiapah,,,1153,0,2014,,,,,
x,,1587999,2014-12-03 22:01:11,0,Mira-san,PH,Rizia,Skystar,cRyo[iceeicee],,,1154,0,2014,,,,,
x,,1441635,2014-12-04 4:21:05,1,Yoeri,NL,cheesiest,D33d,Kyshiro,,,1155,1,2014,,,,,
x,,2241849,2014-12-08 19:21:48,0,MirinH,CA,Nyquill,CiiyusMiapah,Fycho,,,1156,0,2014,,,,,
x,,2554967,2014-12-14 19:22:07,0,liangv587,CN,popner,jonathanlfj,Flower,,,1157,0,2014,,,,,
x,,3143784,2014-12-16 21:21:42,6,Karen,CN,popner,handsome,Skystar,,,1158,6,2014,23832,991,,,
x,std,1806962,2014-12-20 20:22:12,0,Yumeno Himiko,CN,IamKwaN,Fycho,Skystar,,examination,1159,0,2014,,,,,
x,,3001783,,0,-Nanaka-,JP,,,,,,1160,0,2014,,,,,
x,,2091463,2014-12-23 4:23:27,0,Squichu,DE,,,,none,,1161,0,2014,,,,,
x,,695678,2014-12-25 12:01:10,0,Frey,CN,galvenize,Natteke,La Cataline,,,1162,0,2014,,,,,
x,,913249,,0,Breadhunter,RU,,,,,,1163,0,2014,,,,,
x,std,2420987,2014-12-26 7:21:17,1,Julie,CA,,,,,,1164,1,2014,,,,,
x,,2716981,2014-12-28 1:47:26,1,Nozhomi,FR,Kazuya,Okoratu,Cherry Blossom,,,1165,1,2014,,,,,
x,,1293097,,0,-Nya-,ZA,,,,,,1166,0,2014,,,,,
x,,2499198,,0,Spring Roll,CN,,,,,,1167,0,2014,,,,,
x,,662561,,0,Xinchii,TW,,,,,,1168,0,2015,,,,,
x,,2818699,,0,SoGa,CN,,,,,,1169,0,2015,,,,,
x,,3165798,2015-01-07 10:01:07,0,Setz,US,Mythol,Guy,,,,1170,0,2015,,,,,
x,,759439,2015-01-10 14:41:04,3,jieusieu,KR,Nakagawa-Kanon,Muya,caren_sk,,,1171,3,2015,,,,,
x,,3905740,2015-01-10 18:41:05,0,340,RU,Niva,Louis Cyphre,,,,1172,0,2015,,,,,
x,,4098393,2015-01-10 22:42:58,0,Tarrasky,BR,Kuron-kun,nold_1702,Mismagius,,,1173,0,2015,,,,,
x,,3513559,2015-01-15 4:01:22,3,deetz,CA,kazumikos,La Cataline,Charles445,,,1174,3,2015,24092,611,,,
x,,3436326,2015-01-19 0:21:23,0,ByBy,RO,N a s y a,Gero,Monstrata,,ByBy_chan,1175,0,2015,,,,,
x,,1703474,2015-01-19 10:41:02,0,Luna-,MX,captin1,Laurier,jonathanlfj,,Dark Accelerator,1176,0,2015,,,,,
x,,2317431,,0,Raisa12,EC,,,,,,1177,0,2015,,,,,
x,,1480622,2015-01-21 5:21:10,0,Pururut,CN,cRyo[iceeicee],Snowy Dream,Jounzan,,,1178,0,2015,,,,,
x,,3813800,,0,LucyS,BR,,,,,,1179,0,2015,,,,,
x,,23636,,0,Gelbana,AU,,,,,,1180,0,2015,,,,,
x,,1653858,,0,Your Good Self,SG,,,,,,1181,0,2015,,,,,
x,,3323762,2015-01-24 0:21:17,0,Aerous,CA,Guy,captin1,Rizia,,,1182,0,2015,,,,,
x,,1131716,2015-01-25 4:01:17,2,Come[Back]Home,DE,dkun,Natteke,galvenize,,,1183,2,2015,,,,,
x,,3826105,,0,kristi71111,SI,,,,,,1184,0,2015,,,,,
x,std,1255920,2015-01-26 21:21:19,0,Lost The Lights,AR,Gero,mancuso_JM_,Saten,,,1185,0,2015,,,,,
x,,4028934,2015-01-27 16:20:48,2,Meyrink,MA,Silky,,,,,1186,2,2015,24092,571,2,,2
x,,2805457,2015-01-27 21:41:11,10,CiiyusMiapah,ID,,,,,Fort,1187,10,2015,,,,,
x,,1259391,2015-01-28 20:41:04,0,Eyenine,PH,Shiirn,grumd,LKs,,,1188,0,2015,,,,,
x,,358287,2015-01-30 13:00:57,0,PEPOTTI,JP,Ekoro,RLC,Sylith,,,1189,0,2015,,,,,
x,,1646397,2015-01-30 21:01:11,0,Crystal,CN,Skystar,RLC,Laurier,,,1190,0,2015,,,,,
x,,637635,,0,Citrus,CN,,,,,,1191,0,2015,,,,,
x,,3529515,,0,Skyhmer,CA,,,,,,1192,0,2015,,,,,
x,,2693954,2015-02-02 1:01:31,0,[ Joey ],US,Broccoly,Skystar,ProfessionalBox,,,1193,0,2015,,,,,
x,,3048059,2015-02-10 3:01:25,0,Neil Watts,FR,Kite,Cherry Blossom,Ekoro,,,1194,0,2015,,,,,
x,,2689933,2015-02-12 5:01:19,0,Jethh,FR,grumd,galvenize,Frostmourne,,,1195,0,2015,,,,,
x,,284905,2015-02-13 5:41:21,4,Ekoro,FR,Muya,RLC,Lesjuh,,,1196,4,2015,,,,,
x,,3799202,2015-02-13 7:01:10,3,Saut,DE,,,,,,1197,3,2015,24352,751,,,
x,,3650145,2015-02-17 0:01:41,2,Asahina Momoko,JP,Skystar,fanzhen0019,Cherry Blossom,,,1198,2,2015,24352,611,,,
x,,670365,2015-02-17 16:40:44,1,Frobe,KR,Nakagawa-Kanon,NatsumeRin,val0108,,,1199,1,2015,,,,,
x,,3720242,2015-02-21 8:40:14,2,guineaQ,KR,galvenize,Frostmourne,Deif,,,1200,2,2015,24352,571,,,
x,,1269067,2015-02-22 11:40:15,3,PinkHeart,CN,,,,none,,1201,3,2015,24352,711,,,
x,,2070688,2015-02-23 5:20:14,1,AIR,CN,tsuka,LKs,ignorethis,,,1202,1,2015,24352,451,,,
x,std,1740102,,0,Manuxz,AR,,,,,,1203,0,2015,,,,,
x,,1572385,2015-03-01 13:00:14,0,Nhawak,BR,Kuron-kun,Skystar,ProfessionalBox,,,1204,0,2015,,,,,
x,dead,3283689,,0,Winek,SN,,,,,,1205,0,2015,,,,,
x,,487668,2015-03-05 0:20:14,1,ShiraKai,JP,,,,,,1206,1,2015,24612,471,,,
x,,3549204,,0,Haneure,US,,,,,,1207,0,2015,,,,,
x,,887358,,0,Ranger,KR,,,,,,1208,0,2015,,,,,
x,,482120,,0,Homura-,JP,,,,,,1209,0,2015,,,,,
x,,1482115,2015-03-07 19:00:14,0,CSAQ,TW,Alace,RLC,fanzhen0019,,,1210,0,2015,,,,,
x,,2345078,2015-03-08 15:40:15,1,Krimek,DE,Smoothie,-Famous-,Avena,,,1211,1,2015,24612,431,,,
x,,2675027,2015-03-12 13:00:14,0,CSLM,VE,jonathanlfj,Jounzan,-kevincela-,,,1212,0,2015,,,,,
x,,614413,2015-03-12 23:00:15,0,YellowManul,EE,Ayu,Birdy,Bakari,,,1213,0,2015,,,,,
x,,2907237,2015-03-16 2:40:15,0,Marmowka,RU,fergas,Bakari,Shadren,,,1214,0,2015,,,,,
x,,1205412,2015-03-10 1:01:20,2,Fushimi Rio,CN,Hinacle,PinkHeart,lkx_Shore,,imoutosan,1214.5,2,2015,24612,571,,,
x,,2706438,2015-03-21 8:40:15,92,Monstrata,CA,val0108,Asphyxia,RLC,,,1215,92,2015,25132,1871,133,"102, 33 w/o me",239
x,hard+,3255055,,0,Arcubin,ID,Frostmourne,HelloSCV,Bakari,,,1216,0,2015,,,,,
x,,3896865,2015-03-22 0:20:16,1,Euny,KR,Natsu,HabiHolic,nold1702,,,1217,1,2015,,,,,
x,,4453280,2015-03-24 5:40:16,2,Aiceo,LT,Asphyxia,RLC,handsome,,,1218,2,2015,24612,611,,,
x,,1741295,2015-03-25 0:20:15,0,kunka,JP,P A N ,Umi,Momochikun,,kunkakunkakunkakunka,1219,0,2015,,,,,
x,,2942381,2015-03-30 0:40:15,10,Mazzerin,LT,pishifat,GoldenWolf,Skystar,,,1220,10,2015,24612,1271,14,,14
x,,542498,2015-03-31 0:20:14,6,caren_sk,JP,val0108,gowww,galvenize,,,1221,6,2015,24612,991,,,
x,,2003950,,0,Adol Christin,GB,,,,,,1222,0,2015,,,,,
x,,4063598,2015-04-05 0:20:15,0,-[Hikari]-,CN,Guy,IamKwaN,Flower,,,1223,0,2015,,,,,
x,,5241661,,0,zj0924,CN,,,,,,1224,0,2015,,,,,
x,,3262377,2015-04-10 13:40:14,0,Ipas,ID,Laurier,Niva,Rizia,,NewIpas,1225,0,2015,,,,,
x,,2730086,2015-04-11 0:20:14,3,Naitoshi,US,Rue,La Cataline,Jounzan,,,1226,3,2015,,,,,
x,,939316,2015-04-14 17:20:14,0,FlobuFlobs,DE,Niva,tsuka,,,,1228,0,2015,,,,,
x,,3748189,2015-04-18 5:00:14,0,Nekomata,CA,Giralda,Shadren,Irreversible,,,1229,0,2015,,,,,
x,,1623405,2015-04-19 8:00:14,7,Okoratu,DE,La Cataline,grumd,Reiji-RJ,,Okorin,1230,7,2015,24872,1071,,,
x,,4323406,2015-04-20 0:20:15,4,VINXIS,CA,dsco,deetz,RLC,,,1231,4,2015,24872,851,,,
x,,2304063,2015-04-21 2:20:17,1,CrystilonZ,TH,P A N ,KantoKun,Left,,,1232,1,2015,,,,,
x,,580925,2015-04-23 13:40:13,0,BluOxy,JP,RLC,Nakagawa-Kanon,Snow Note,,,1233,0,2015,,,,,
x,,2633955,,0,Peachtrees,DE,,,,,,1234,0,2015,,,,,
x,,1843939,2015-05-04 0:20:16,0,wendao,ID,Kloyd,-kevincela-,Muya,,,1235,0,2015,,,,,
x,,4458550,,0,Del05,ID,,,,,,1236,0,2015,,,,,
x,,3610934,,0,nadapan,SE,,,,,,1238,0,2015,,,,,
x,,1686145,2015-05-01 0:40:15,2,Len,KR,,,,,Fast,1239,2,2015,,,,,
x,,3592149,2015-05-11 21:00:15,1,Kocari,US,Andrea,Umi,,,,1240,1,2015,,,,,
x,,1776055,,0,JJburstOwO,AU,,,,,,1241,0,2015,,,,,
x,,2202163,2015-05-21 12:00:14,2,-Mo-,GB,Satellite,Skystar,Hollow Wings,,,1242,2,2015,,,,,
x,,1855540,2015-05-22 4:20:14,1,Theaceae,US,fanzhen0019,yf_bmp,ProfessionalBox,,Smoothie World,1243,1,2015,,,,,
x,,684433,2015-05-26 4:40:15,0,taku,NL,fanzhen0019,HanzeR,Skystar,,,1244,0,2015,,,,,
x,,3109248,2015-05-28 6:20:14,0,lit120,ID,Andrea,Natsu,Monstrata,,,1245,0,2015,,,,,
x,,986714,2015-06-03 14:00:14,0,sodarose,CN,Laurier,Fycho,IamKwaN,,,1246,0,2015,,,,,
x,,1231762,2015-06-03 22:40:14,1,ak74,CN,nold_1702,rrtyui,fanzhen0019,,ak74qbz95xm8,1247,1,2015,,,,,
x,,2732340,2015-06-07 1:40:14,12,Taeyang,KR,Rugure,Aqo,Amai Chocolate,,,1248,12,2015,25392,1371,,,
x,,5682273,,0,AsakuraNe,PH,,,,,,1249,0,2015,,,,,
x,,3158845,,0,4anke,CN,,,,,,1250,0,2015,,,,,
x,,2121386,,0,Danny,US,,,,,,1251,0,2015,,,,,
x,,1945090,2015-06-15 23:20:14,4,DreaM117er,TW,Fycho,Rizia,Sandpig,,,1252,4,2015,25392,751,,,
x,,1501974,2015-06-17 6:00:14,0,Rukaru,ID,Glass,Fycho,cRyo[iceeicee],,,1253,0,2015,,,,,
x,,3528699,2015-06-30 7:20:14,0,Blizs,ID,RLC,Prayer,jonathanlfj,,Fantastica,1254,0,2015,,,,,
x,std,4879508,,0,JBHyperion,GB,W h i t e,MrSergio,sjoy,,,1255,0,2015,,,,,
x,,4785223,2015-07-04 1:55:25,14,Nathan,US,Laurier,RLC,,,sukiNathan,1256,14,2015,25652,1451,,,
x,,3597118,2015-07-06 5:40:14,1,XeroiZi HD,ID,Charles445,Natteke,fanzhen0019,,,1257,1,2015,,,,,
x,dead,2558570,,0,A Mystery,BE,,,,,,1258,0,2015,,,,,
x,,1957638,2015-07-21 23:20:14,0,-Sh1n1-,PE,Monstrata,HabiHolic,appleeaterx,,,1259,0,2015,,,,,
x,,1375520,,0,Sister Jude,TR,Bakari,Mao,Natsu,,,1260,0,2015,,,,,
x,,3178411,2015-07-23 10:00:14,9,Kencho,HK,,,,,,1261,9,2015,,,,,
x,,3962668,2015-07-23 18:40:14,2,Modem,ID,Monstrata,pishifat,Kalibe,,,1262,2,2015,,,,,
x,,4360287,2015-07-24 23:00:16,0,Enjoy,TW,Skystar,Rizia,happy30,,,1263,0,2015,,,,,
x,,2848604,2015-07-28 11:40:15,7,toybot,US,RLC,winber1,Jounzan,,,1264,7,2015,,,,,
x,,3280555,,0,Hakurei Yoru,CN,,,,,,1265,0,2015,,,,,
x,,4674054,2015-08-06 0:20:14,8,byfar,US,Skystar,Bonzi,handsome,,,1266,8,2015,25912,1131,,,
x,,3495259,2015-08-08 0:40:14,9,Bearizm,ID,Guy,Fycho,Mythol,,,1267,9,2015,25912,1211,,,
x,,1872496,2015-08-19 17:20:14,7,Meg,JP,iyasine,cRyo[iceeicee],Fycho,,,1268,7,2015,25912,1071,,,
x,,5139042,2015-08-21 1:20:15,0,MkGuh,BR,Andrea,Gero,,,,1269,0,2015,,,,,
x,hard+,3800920,,0,Lethargy,CZ,,,,,,1270,0,2015,,,,,
x,,317494,,0,Mikkuri,TH,,,,,,1271,0,2015,,,,,
x,,2500099,2015-08-22 17:20:14,0,Rokkea,SG,Niva,Jounzan,toybot,,,1272,0,2015,,,,,
x,,4581039,,0,Lama Poluna,RU,,,,,,1273,0,2015,,,,,
x,,2396290,2015-08-27 8:40:13,0,BrianTheDrummer,NL,Silverboxer,val0108,pishifat,,,1274,0,2015,,,,,
x,,2046893,2015-09-03 22:20:50,2,Doyak,KR,guineaQ,Taeyang,Sonnyc,,,1275,2,2015,,,,,
x,,3850859,2015-09-08 17:21:05,0,Lavender,CN,Skystar,RLC,fanzhen0019,,,1276,0,2015,,,,,
x,,1407516,2015-09-09 22:20:20,0,-N a n a k o-,HK,DJPop,Mismagius,Snow Note,,,1277,0,2015,,,,,
x,,5400261,2015-09-11 5:00:25,0,Lumael,BR,Hollow Wings,pkhg,pishifat,,,1278,0,2015,,,,,
x,,1787171,2015-09-15 1:00:38,2,Rumia-,MY,Skystar,Nathan,RLC,,,1279,2,2015,,,,,
x,,3117313,2015-09-15 9:00:44,0,Squigly,US,Guy,Delis,Flower,,,1280,0,2015,,,,,
x,,2233878,2015-09-18 7:40:53,4,moph,NZ,RLC,Skystar,Kloyd,,,1281,4,2015,26172,851,,,
x,,1949710,2015-09-26 1:00:25,1,Misure,CN,Karen,Koiyuki,Shad0w1and,,,1282,1,2015,,,,,
x,,987334,2015-09-30 2:40:15,0,Bonsai,AT,Mismagius,,,,,1283,0,2015,,,,,
x,,3821342,2015-10-01 3:00:16,0,Yoges,IE,,,,none,,1284,0,2015,,,,,
x,,2773526,2015-10-10 19:00:06,3,Xexxar,US,RLC,Broccoly,caren_sk,,,1285,3,2015,26432,751,,,
x,,1816779,2015-10-13 14:40:14,0,z1085684963,CN,Skystar,ak74,,,,1286,0,2015,,,,,
x,,2849992,2015-10-13 14:40:38,1,Garden,CN,Karia,Koiyuki,ShiraKai,,,1287,1,2015,,,,,
x,,2043401,2015-10-14 1:21:09,0,Enon,KR,Startrick,jieusieu,Nakagawa-Kanon,,,1288,0,2015,,,,,
x,,4761930,,0,Spaghetti,AR,,,,,,1289,0,2015,,,,,
x,,1475828,2015-10-19 16:41:10,2,walaowey,MY,Monstrata,Taeyang,Meg,,,1290,2,2015,,,,,
x,,2533040,2015-10-20 17:00:16,1,Bara-,NL,val0108,Gero,,,baraatje123,1291,1,2015,,,,,
x,,2353313,,0,Sangzin,KR,,,,,,1292,0,2015,,,,,
x,,3935174,2015-10-26 14:21:22,0,Depths,US,Skystar,cRyo[iceeicee],RLC,,,1293,0,2015,,,,,
x,,3087506,2015-10-26 19:01:07,0,JeZag,US,fanzhen0019,RLC,sionKotori,,,1294,0,2015,,,,,
x,hard+,1966909,,0,DropTimes,KR,,,,,,1295,0,2015,,,,,
x,,2226083,,0,arronchu1207,TW,,,,,,1296,0,2015,,,,,
x,,5384962,2015-10-31 20:40:14,0,Lily Bread,CN,jonathanlfj,Karen,Xinely,,,1297,0,2015,,,,,
x,,1313969,2015-11-01 21:00:43,2,Bonzi,IT,Skystar,Mirage,byfar,,,1298,2,2015,26692,611,,,
x,,3565813,2015-11-01 21:01:26,0,Kyle Y,HK,Starfy,Walaowey,Firus Mistlud,,,1299,0,2015,,,,,
x,,3860376,,0,SrSkyPlayer,BR,,,,,,1300,0,2015,,,,,
x,,405449,2015-11-07 12:20:20,1,BOUYAAA,FR,pishifat,Irreversible,kiddly,,,1301,1,2015,26692,471,,,
x,,3626063,2015-11-07 23:00:35,1,Beomsan,KR,Taeyang,Morinaga,handsome,,,1302,1,2015,,,,,
x,,3583061,2015-11-08 4:20:41,2,Alheak,FR,GoldenWolf,Akali,Avena,,,1303,2,2015,26692,571,,,
x,dead,3518735,,0,Kuki,NZ,,,,,,1304,0,2015,,,,,
x,,896613,2015-11-13 0:40:33,17,Lasse,DE,PinkHeart,Skystar,,,,1305,17,2015,26692,1511,,,
x,,2212938,,0,-Maruk-,JP,,,,,,1306,0,2015,,,,,
x,,1545563,,0,Anze,BR,,,,,,1307,0,2015,,,,,
x,,3315647,,0,Wing My Way,CN,Skystar,,,,,1308,0,2015,,,,,
x,,1118341,2015-11-16 15:20:36,0,Jonimay,DE,Monstrata,Guy,Rizia,,,1309,0,2015,,,,,
x,,1124144,2015-11-18 2:20:42,0,phaZ,DE,KanbeKotori,galvenize,NatsumeRin,,,1310,0,2015,,,,,
x,,798668,2015-11-18 7:40:27,2,Shad0w1and,CN,Laurier,jonathanlfj,DreaM117er,,,1311,2,2015,,,,,
x,,1916181,2015-11-20 8:20:24,0,BoatKrab,TH,W h i t e,RLC,toybot,,,1312,0,2015,,,,,
x,,3683794,2015-11-21 3:20:10,0,Zerss,FR,Shadren,-M4x,Hula,,,1313,0,2015,,,,,
x,,2971837,2015-11-22 3:40:09,2,Strategas,LT,pishifat,Monstrata,Skystar,,,1314,2,2015,,,,,
x,,3056732,2015-11-22 3:40:35,0,Rizen,NZ,Silleth,moph,Broccoly,,,1315,0,2015,,,,,
x,,4341302,2015-11-23 4:00:27,1,HootOwlStar,MY,HelloSCV,[Luanny],Bakari,,,1316,1,2015,,,,,
x,,2594097,2015-11-23 9:20:05,0,Zectro,NL,Jounzan,Avena,RLC,,,1317,0,2015,,,,,
x,,4841608,2015-11-24 4:20:13,0,ReFaller,PL,Kyshiro,La Cataline,Reiji-RJ,,,1318,0,2015,,,,,
x,hard+,5525001,2015-11-24 9:40:11,0,George,US,Larto,Mismagius,Cancel,,,1319,0,2015,,,,,
x,,5591315,2015-11-24 15:20:20,0,CaffeAmericano,KR,eINess,Frostings,mr tribble,,,1320,0,2015,,,,,
x,,4075595,2015-11-28 11:00:12,0,Yohanes,ID,Frostmourne,Delis,Satellite,,,1321,0,2015,,,,,
x,hard+,4201807,2015-11-30 20:00:30,0,TheOnlyLeon,CA,Hollow Wings,Irreversible,[ -Scarlet- ],,,1323,0,2015,,,,,
x,,2522275,2015-12-01 20:20:07,1,Voli,NL,ProfessionalBox,Irreversible,Raikozen,,,1324,1,2015,,,,,
x,,3442339,2015-12-06 8:20:15,0,Side,MX,fanzhen0019,buhei,AngelHoney,,,1325,0,2015,,,,,
x,,2175201,2015-12-07 22:20:58,1,-Faded-,GB,,,,,,1326,1,2015,,,,,
x,,4715762,2015-12-10 21:40:12,2,FCL,RU,fergas,RLC,Aiceo,,,1327,2,2015,,,,,
x,,6701398,2015-12-11 1:00:08,1,Marianna,BR,,,,,,1328,1,2015,26952,481,,,
x,,4452992,2015-12-14 5:00:38,14,Sotarks,FR,Okoratu,appleeaterx,Kalibe,,,1329,14,2015,26952,1371,,,
x,,1557955,2015-12-14 11:20:16,0,Nerova Riuz GX,TW,,,,,,1330,0,2015,,,,,
x,,3492472,,0,Aia,FI,,,,,,1331,0,2015,,,,,
x,,3230571,2015-12-18 6:20:17,4,Doormat,CA,Little,Nathan,Rizia,,,1332,4,2015,,,,,
x,,5780125,,0,Aihuro,ZA,,,,,,1333,0,2015,,,,,
x,,3716999,2015-12-18 23:00:04,0,Arf,US,Frostmourne,saymun,Lesjuh,,,1334,0,2015,,,,,
x,,3206945,2015-12-19 0:20:24,2,Rohit6,IN,Jenny,fanzhen0019,RLC,,,1335,2,2015,,,2,,2
x,,4561368,2015-12-20 0:40:12,1,Anxient,ID,Akali,Xexxar,Shiro,,,1337,1,2015,26952,451,,,
x,hard+,4899898,2015-12-22 1:20:23,0,ayygurl,CH,StarrStyx,XeroiZi HD,,,,1338,0,2015,,,,,
x,,4746949,2015-12-23 5:00:19,0,[C u r i],KR,Taeyang,Kalibe,Beomsan,,,1339,0,2015,,,,,
x,,5392762,2015-12-25 5:40:11,1,Arphimigon,GB,Mismagius,Jenny,RLC,,,1340,1,2015,,,,,
x,,3053382,2015-12-26 2:40:25,0,Fuccho,DK,Skystar,Jounzan,RLC,,,1341,0,2015,,,,,
x,,1634445,2015-12-27 3:00:16,3,Morinaga,KR,N a s y a,RLC,Pokie,,Dailycare,1342,3,2015,26952,751,,,
x,,176044,2015-12-27 6:20:37,0,Axey,CN,kioukiou,Shinxyn,tieff,,,1343,0,2015,,,,,
x,,4037545,2015-12-28 6:40:05,1,Battle,US,Guy,Frostmourne,HelloSCV,,,1344,1,2015,,,,,
x,,5286213,2015-12-30 16:41:06,0,Deppyforce,TH,Axarious,CiiyusMiapah,Hollow Wings,,,1345,0,2015,,,,,
x,,5069490,2016-01-04 4:20:33,4,Silky,JP,Meyrink,Morinaga,Rizia,,fuyuyu-,1346,4,2016,27212,751,,,
x,,3111087,2016-01-11 2:41:26,0,Asserin,PL,Krfawy,wa_,,,,1348,0,2016,,,,,
x,,3971283,2016-01-13 8:40:24,0,Shiny-,US,,,,,,1349,0,2016,,,,,
x,,5420611,2016-01-15 6:01:12,0,Rave-up,CA,,,,,,1350,0,2016,,,,,
x,,4600383,2016-01-15 17:40:48,2,StarrStyx,HK,Skystar,yf_bmp,rrtyui,,,1351,2,2016,27212,611,,,
x,,6203841,2016-01-19 6:00:28,4,Kagetsu,CL,Guy,Rizia,Meyrink,,,1352,4,2016,27212,851,,,
x,,1869764,2016-01-22 13:20:25,0,ErunamoJAZZ,CO,Mafiamaster,La Cataline,Chaoslitz,,,1353,0,2016,,,,,
x,dead,6653832,,0,BigEarsMau,ID,,,,,,1354,0,2016,,,,,
x,,2954693,2016-01-23 5:20:44,0,Stjpa,DE,Come[Back]Home,Shiirn,Irreversible,,,1355,0,2016,,,,,
x,,2919725,2016-01-29 4:20:46,0,Mazziv,AT,caren_sk,NatsumeRin,Shiirn,,,1356,0,2016,,,,,
x,,874891,2016-01-29 12:20:34,0,gxytcgxytc,CN,Flower,Gamu,,,,1357,0,2016,,,,,
x,,2581696,2016-02-01 7:01:14,4,MrSergio,IT,,,,none,,1358,4,2016,27472,851,,,
x,,4694602,2016-02-01 18:20:37,0,Down,KR,RLC,Skystar,Morinaga,,,1359,0,2016,,,,,
x,,4571914,2016-02-05 20:40:49,1,Feb,DE,pishifat,Saut,Skystar,,,1360,1,2016,,,,,
x,,3420746,2016-02-10 4:40:45,0,Vert,CN,Karen,Zweib,yf_bmp,,,1361,0,2016,,,,,
x,,1014222,2016-02-11 0:41:29,0,eLy,JP,Kagetsu,Skystar,RLC,,,1362,0,2016,,,,,
x,,1941130,2016-02-11 11:00:37,2,wasin,TH,W h i t e,Natsu,Milan-,,,1363,2,2016,27472,611,,,
x,,3107791,2016-02-11 10:00:48,0,Mikii,GB,RLC,Crier,toybot,,,1364,0,2016,,,,,
x,,5248582,2016-02-13 21:00:28,0,Namki,EE,Sieg,Skystar,Kamio Misuzu,,,1365,0,2016,,,,,
x,,2241058,2016-02-16 10:20:10,1,Hula,GB,galvenize,[Luanny],,,,1366,1,2016,,,,,
x,,3411824,2016-02-17 1:00:12,1,Maakkeli,FI,Mazzerin,pishifat,Okoratu,,,1367,1,2016,,,,,
x,,2686293,2016-02-21 7:20:11,0,WORSTPOLACKEU,SE,Skystar,Lasse,Asphyxia,,,1368,0,2016,,,,,
x,,2099102,2016-02-23 4:20:19,1,Little,CA,Laurier,cRyo[iceeicee],Rizia,,,1369,1,2016,27472,471,,,
x,,1367296,,0,Poggo,RU,,,,,,1370,0,2016,,,,,
x,,6339790,2016-02-27 0:00:29,0,wajinshu,UA,Kiiwa,Beren,NatsumeRin,,,1371,0,2016,,,,,
x,,2013571,2016-03-01 12:00:18,0,KittyAdventure,ID,- Frontier -,Error-,SyraxAxoJaxco,,,1372,0,2016,,,,,
x,,962837,,0,__Ag,CN,,,,,,1373,0,2016,,,,,
x,,2140676,2016-03-02 12:20:24,0,Smokeman,DE,val0108,cRyo[iceeicee],dqs01733,,,1374,0,2016,,,,,
x,,2075211,2016-03-02 23:20:38,0,Gear,US,Rizia,Guy,Monstrata,,,1375,0,2016,,,,,
x,,4625954,2016-03-06 13:15:42,0,xDarxen,GR,Theaceae,ProfessionalBox,RLC,,,1376,0,2016,,,,,
x,,443031,2016-03-10 2:00:39,4,09kami,CN,captin1,Kloyd,Hollow Wings,,,1377,4,2016,,,,,
